,datetime_utc,rh,temp,pm25,ws,wd,wind_u,wind_v,hour,hour_sin,hour_cos,pm_lag1,pm_lag2,pm_lag3,pm_lag6,pm25_bin
4138,2025-06-23 10:00:00+00:00,69.45,26.990000000000002,13.036033333333334,2.1,320.0,1.349853980341733,-1.6086933305498534,10,0.49999999999999994,-0.8660254037844387,12.902700000000001,9.870533333333332,8.655433333333333,7.91755,4
4139,2025-06-23 11:00:00+00:00,58.156666666666666,30.378333333333334,14.388633333333333,1.5,20.0,-0.5130302149885031,-1.4095389311788626,11,0.258819045102521,-0.9659258262890682,13.036033333333334,12.902700000000001,9.870533333333332,7.915466666666666,4
4140,2025-06-23 12:00:00+00:00,48.58833333333334,34.27833333333333,14.472533333333333,1.0,40.0,-0.6427876096865393,-0.766044443118978,12,1.2246467991473532e-16,-1.0,14.388633333333333,13.036033333333334,12.902700000000001,9.708566666666666,4
4141,2025-06-23 13:00:00+00:00,40.394999999999996,36.845,12.154783333333334,1.0,120.0,-0.8660254037844387,0.49999999999999983,13,-0.2588190451025208,-0.9659258262890683,14.472533333333333,14.388633333333333,13.036033333333334,8.655433333333333,4
4142,2025-06-23 14:00:00+00:00,37.86333333333334,38.416666666666664,13.5627,1.5,310.0,1.1490666646784673,-0.9641814145298089,14,-0.4999999999999998,-0.8660254037844388,12.154783333333334,14.472533333333333,14.388633333333333,9.870533333333332,4
4143,2025-06-23 15:00:00+00:00,36.91166666666666,39.394999999999996,15.295783333333333,2.1,140.0,-1.3498539803417329,1.6086933305498536,15,-0.7071067811865471,-0.7071067811865479,13.5627,12.154783333333334,14.472533333333333,12.902700000000001,4
4144,2025-06-23 16:00:00+00:00,40.72166666666667,37.775,14.512166666666667,5.1,150.0,-2.5499999999999994,4.416729559300637,16,-0.8660254037844384,-0.5000000000000004,15.295783333333333,13.5627,12.154783333333334,13.036033333333334,4
4145,2025-06-23 17:00:00+00:00,42.611666666666665,37.440000000000005,15.294283333333334,7.2,150.0,-3.5999999999999996,6.235382907247959,17,-0.9659258262890683,-0.25881904510252063,14.512166666666667,15.295783333333333,13.5627,14.388633333333333,4
4146,2025-06-23 18:00:00+00:00,42.275,36.531666666666666,12.667016666666665,6.05,150.0,-3.0249999999999995,5.239453692895854,18,-1.0,-1.8369701987210297e-16,15.294283333333334,14.512166666666667,15.295783333333333,14.472533333333333,4
4147,2025-06-23 19:00:00+00:00,43.285,35.913333333333334,13.329283333333333,4.5,150.0,-2.2499999999999996,3.897114317029974,19,-0.9659258262890684,0.2588190451025203,12.667016666666665,15.294283333333334,14.512166666666667,12.154783333333334,4
4148,2025-06-23 20:00:00+00:00,48.76,33.82833333333333,12.583983333333332,5.9,150.0,-2.9499999999999997,5.109549882328189,20,-0.8660254037844386,0.5000000000000001,13.329283333333333,12.667016666666665,15.294283333333334,13.5627,4
4149,2025-06-23 21:00:00+00:00,52.538333333333334,32.775,12.669383333333334,8.8,150.0,-4.3999999999999995,7.621023553303061,21,-0.7071067811865477,0.7071067811865474,12.583983333333332,13.329283333333333,12.667016666666665,15.295783333333333,4
4150,2025-06-23 22:00:00+00:00,55.91833333333333,31.418333333333333,12.509833333333335,4.2,150.0,-2.0999999999999996,3.6373066958946425,22,-0.5000000000000004,0.8660254037844384,12.669383333333334,12.583983333333332,13.329283333333333,14.512166666666667,4
4151,2025-06-23 23:00:00+00:00,64.27666666666667,28.58,13.090516666666668,5.1,150.0,-2.5499999999999994,4.416729559300637,23,-0.25881904510252157,0.9659258262890681,12.509833333333335,12.669383333333334,12.583983333333332,15.294283333333334,4
