,datetime_utc,rh,temp,wd,ws,pm25,wind_u,wind_v,hour,hour_sin,hour_cos,pm_lag1,pm_lag2,pm_lag3,pm_lag6,pm25_bin
2655,2025-04-22 15:00:00+00:00,49.49,24.858333333333334,237.22833333333335,3.3161666666666667,7.3396,2.788346945833391,1.7950160642102102,15,-0.7071067811865471,-0.7071067811865479,6.933683333333334,5.790266666666667,10.458,9.0924,3
2656,2025-04-22 16:00:00+00:00,41.30333333333333,28.17,194.32833333333335,2.7366666666666664,7.086083333333334,0.6772652597382469,2.651538461421242,16,-0.8660254037844384,-0.5000000000000004,7.3396,6.933683333333334,5.790266666666667,11.28875,3
2657,2025-04-22 17:00:00+00:00,38.97666666666667,29.470000000000002,180.42333333333332,3.9715,7.95725,0.02934340104439794,3.9713915967599,17,-0.9659258262890683,-0.25881904510252063,7.086083333333334,7.3396,6.933683333333334,12.1492,4
2658,2025-04-22 18:00:00+00:00,41.708333333333336,28.66,144.29500000000002,5.3709999999999996,9.266933333333332,-3.1345804644433577,4.361427095794456,18,-1.0,-1.8369701987210297e-16,7.95725,7.086083333333334,7.3396,10.458,4
2659,2025-04-22 19:00:00+00:00,43.730000000000004,27.498333333333335,138.99833333333333,5.4656666666666665,9.471583333333333,-3.585919955726169,4.124886687199533,19,-0.9659258262890684,0.2588190451025203,9.266933333333332,7.95725,7.086083333333334,5.790266666666667,4
2660,2025-04-22 20:00:00+00:00,45.151666666666664,26.290000000000003,127.46333333333334,4.498666666666667,8.473416666666667,-3.5707840835289715,2.736330171341525,20,-0.8660254037844386,0.5000000000000001,9.471583333333333,9.266933333333332,7.95725,6.933683333333334,4
2661,2025-04-22 21:00:00+00:00,47.13666666666666,25.028333333333332,101.71333333333334,2.7521666666666667,8.284283333333333,-2.6948544288622625,0.5587315709287956,21,-0.7071067811865477,0.7071067811865474,8.473416666666667,9.471583333333333,9.266933333333332,7.3396,4
2662,2025-04-22 22:00:00+00:00,46.425,24.62,227.69333333333333,4.523,6.8072,3.344997230318486,3.044424827313306,22,-0.5000000000000004,0.8660254037844384,8.284283333333333,8.473416666666667,9.471583333333333,7.086083333333334,3
2663,2025-04-22 23:00:00+00:00,53.19666666666667,22.118333333333332,246.30833333333334,3.5324999999999998,8.378866666666667,3.2347845900098,1.4194100557045266,23,-0.25881904510252157,0.9659258262890681,6.8072,8.284283333333333,8.473416666666667,7.95725,4
2664,2025-04-23 00:00:00+00:00,60.92166666666667,20.27,258.915,1.6948333333333332,10.16055,1.6632128829091024,0.32585722932439215,0,0.0,1.0,8.378866666666667,6.8072,8.284283333333333,9.266933333333332,4
2665,2025-04-23 01:00:00+00:00,65.775,19.098333333333336,259.87333333333333,1.1066666666666667,10.251233333333333,1.0894264090567085,0.19457957333933137,1,0.25881904510252074,0.9659258262890683,10.16055,8.378866666666667,6.8072,9.471583333333333,4
2666,2025-04-23 02:00:00+00:00,69.58999999999999,18.025,197.27166666666665,0.9818333333333332,10.154983333333332,0.2915089666517672,0.9375602470273913,2,0.49999999999999994,0.8660254037844387,10.251233333333333,10.16055,8.378866666666667,8.473416666666667,4
2667,2025-04-23 03:00:00+00:00,63.50833333333333,17.445,337.0783333333333,2.708666666666667,5.92475,1.0549505631235498,-2.494785445780141,3,0.7071067811865475,0.7071067811865476,10.154983333333332,10.251233333333333,10.16055,8.284283333333333,3
2668,2025-04-23 04:00:00+00:00,47.565000000000005,16.811666666666664,210.715,2.4743333333333335,2.4364666666666666,1.2638103107918417,2.127230345491685,4,0.8660254037844386,0.5000000000000001,5.92475,10.154983333333332,10.251233333333333,6.8072,1
2669,2025-04-23 05:00:00+00:00,46.013333333333335,15.233333333333333,166.15166666666667,1.1176666666666668,2.3741666666666665,-0.2675164203544754,1.0851791292770543,5,0.9659258262890683,0.25881904510252074,2.4364666666666666,5.92475,10.154983333333332,8.378866666666667,1
2670,2025-04-23 06:00:00+00:00,46.419999999999995,13.711666666666668,263.94666666666666,2.6326666666666667,1.7266333333333332,2.617987351750189,0.27762565417088525,6,1.0,6.123233995736766e-17,2.3741666666666665,2.4364666666666666,5.92475,10.16055,1
2671,2025-04-23 07:00:00+00:00,42.05,13.603333333333333,265.67333333333335,4.002,1.3177333333333332,3.990594815612798,0.301922204556502,7,0.9659258262890683,-0.25881904510252063,1.7266333333333332,2.3741666666666665,2.4364666666666666,10.251233333333333,1
2672,2025-04-23 08:00:00+00:00,44.46333333333334,12.958333333333334,277.2816666666667,3.3913333333333333,1.3760666666666665,3.363982398100425,-0.42984206756469245,8,0.8660254037844387,-0.49999999999999983,1.3177333333333332,1.7266333333333332,2.3741666666666665,10.154983333333332,1
2673,2025-04-23 09:00:00+00:00,48.95333333333333,11.621666666666666,236.20166666666668,1.5088333333333332,1.8422333333333334,1.2538414821090644,0.8393208954388794,9,0.7071067811865476,-0.7071067811865475,1.3760666666666665,1.3177333333333332,1.7266333333333332,5.92475,1
2674,2025-04-23 10:00:00+00:00,49.615,11.653333333333334,312.7116666666667,1.9146666666666665,1.8001333333333334,1.4068520564134204,-1.2987362071682511,10,0.49999999999999994,-0.8660254037844387,1.8422333333333334,1.3760666666666665,1.3177333333333332,2.4364666666666666,1
2675,2025-04-23 11:00:00+00:00,40.92833333333333,14.718333333333334,243.59,2.7001666666666666,1.8428,2.418361458778127,1.2010111916523951,11,0.258819045102521,-0.9659258262890682,1.8001333333333334,1.8422333333333334,1.3760666666666665,2.3741666666666665,1
2676,2025-04-23 12:00:00+00:00,32.20333333333333,18.211666666666666,209.345,3.4495,1.5913166666666667,1.690486883480843,3.0068761774937167,12,1.2246467991473532e-16,-1.0,1.8428,1.8001333333333334,1.8422333333333334,1.7266333333333332,1
2677,2025-04-23 13:00:00+00:00,27.926666666666666,20.634999999999998,271.67833333333334,3.1199999999999997,1.7100333333333333,3.118661542086136,-0.09137935167708355,13,-0.2588190451025208,-0.9659258262890683,1.5913166666666667,1.8428,1.8001333333333334,1.3177333333333332,1
2678,2025-04-23 14:00:00+00:00,24.478333333333335,22.773333333333333,170.25,2.869666666666667,1.8892833333333334,-0.4859766262120849,2.8282173708103304,14,-0.4999999999999998,-0.8660254037844388,1.7100333333333333,1.5913166666666667,1.8428,1.3760666666666665,1
2679,2025-04-23 15:00:00+00:00,20.323333333333334,25.706666666666667,232.11,2.7235,1.8185499999999999,2.149362466899691,1.6726306334283356,15,-0.7071067811865471,-0.7071067811865479,1.8892833333333334,1.7100333333333333,1.5913166666666667,1.8422333333333334,1
2680,2025-04-23 16:00:00+00:00,18.198333333333334,26.84333333333333,221.79500000000002,2.435,1.7896666666666665,1.622848149822528,1.815375686357399,16,-0.8660254037844384,-0.5000000000000004,1.8185499999999999,1.8892833333333334,1.7100333333333333,1.8001333333333334,1
2681,2025-04-23 17:00:00+00:00,16.9,27.241666666666667,234.075,2.8823333333333334,1.81335,2.334072345184805,1.6911391817020707,17,-0.9659258262890683,-0.25881904510252063,1.7896666666666665,1.8185499999999999,1.8892833333333334,1.8428,1
2682,2025-04-23 18:00:00+00:00,15.148333333333333,28.783333333333335,273.77333333333337,2.7984999999999998,2.4543166666666667,2.7924334270763906,-0.18416787273138027,18,-1.0,-1.8369701987210297e-16,1.81335,1.7896666666666665,1.8185499999999999,1.5913166666666667,1
2683,2025-04-23 19:00:00+00:00,17.133333333333333,28.978333333333335,210.22666666666666,3.4804999999999997,2.2188000000000003,1.7521607718185979,3.0072932812913433,19,-0.9659258262890684,0.2588190451025203,2.4543166666666667,1.81335,1.7896666666666665,1.7100333333333333,1
2684,2025-04-23 20:00:00+00:00,23.31,25.988333333333333,161.58166666666665,5.068833333333333,2.5897,-1.6015112698922729,4.809182156408629,20,-0.8660254037844386,0.5000000000000001,2.2188000000000003,2.4543166666666667,1.81335,1.8892833333333334,2
2685,2025-04-23 21:00:00+00:00,26.815,24.91166666666667,135.04166666666666,3.5705,3.0508499999999996,-2.522888063129833,2.5265601261234614,21,-0.7071067811865477,0.7071067811865474,2.5897,2.2188000000000003,2.4543166666666667,1.8185499999999999,2
2686,2025-04-23 22:00:00+00:00,34.775,20.591666666666665,138.70333333333335,2.741833333333333,3.9631166666666666,-1.8094947335142681,2.059946319000062,22,-0.5000000000000004,0.8660254037844384,3.0508499999999996,2.5897,2.2188000000000003,1.7896666666666665,2
2687,2025-04-23 23:00:00+00:00,26.46833333333333,20.073333333333334,285.10499999999996,1.7301666666666666,4.089133333333333,1.6703892247558096,-0.4508619880452663,23,-0.25881904510252157,0.9659258262890681,3.9631166666666666,3.0508499999999996,2.5897,1.81335,2
2688,2025-04-24 00:00:00+00:00,28.790000000000003,18.993333333333332,269.69166666666666,1.0538333333333332,5.417050000000001,1.0538180739642034,0.005671104903018647,0,0.0,1.0,4.089133333333333,3.9631166666666666,3.0508499999999996,2.4543166666666667,3
2689,2025-04-24 01:00:00+00:00,34.641666666666666,16.785,191.435,0.7308333333333333,5.929966666666667,0.14489217887585817,0.7163264741803959,1,0.25881904510252074,0.9659258262890683,5.417050000000001,4.089133333333333,3.9631166666666666,2.2188000000000003,3
2690,2025-04-24 02:00:00+00:00,43.098333333333336,14.645000000000001,274.72,0.7793333333333333,12.782399999999999,0.7766903990324348,-0.06412853105507452,2,0.49999999999999994,0.8660254037844387,5.929966666666667,5.417050000000001,4.089133333333333,2.5897,4
2691,2025-04-24 03:00:00+00:00,49.32666666666667,13.185,279.26,1.2341666666666666,10.996683333333333,1.218083372791318,-0.1985957150606179,3,0.7071067811865475,0.7071067811865476,12.782399999999999,5.929966666666667,5.417050000000001,3.0508499999999996,4
2692,2025-04-24 04:00:00+00:00,54.53666666666666,12.028333333333334,269.3483333333333,0.8833333333333333,6.747416666666667,0.8832761991938121,0.010046577303293593,4,0.8660254037844386,0.5000000000000001,10.996683333333333,12.782399999999999,5.929966666666667,3.9631166666666666,3
2693,2025-04-24 05:00:00+00:00,58.83833333333334,11.011666666666667,233.36333333333332,1.1103333333333334,5.499516666666667,0.8909711658521031,0.6625786690886262,5,0.9659258262890683,0.25881904510252074,6.747416666666667,10.996683333333333,12.782399999999999,4.089133333333333,3
2694,2025-04-24 06:00:00+00:00,63.27333333333333,10.093333333333334,281.90999999999997,1.0813333333333333,4.708600000000001,1.05805544988209,-0.22316012805289814,6,1.0,6.123233995736766e-17,5.499516666666667,6.747416666666667,10.996683333333333,5.417050000000001,3
2695,2025-04-24 07:00:00+00:00,60.285,10.0,276.36333333333334,1.3706666666666665,3.4417166666666668,1.3622220587670673,-0.1519150213755143,7,0.9659258262890683,-0.25881904510252063,4.708600000000001,5.499516666666667,6.747416666666667,5.929966666666667,2
2696,2025-04-24 08:00:00+00:00,58.055,10.363333333333333,194.66666666666666,1.676,2.7068333333333334,0.42435510174364705,1.62138790781976,8,0.8660254037844387,-0.49999999999999983,3.4417166666666668,4.708600000000001,5.499516666666667,12.782399999999999,2
2697,2025-04-24 09:00:00+00:00,62.591379310344834,9.451724137931036,113.52413793103447,1.4760344827586207,2.442137931034483,-1.353364217026018,0.5891375818652738,9,0.7071067811865476,-0.7071067811865475,2.7068333333333334,3.4417166666666668,4.708600000000001,10.996683333333333,1
2698,2025-04-24 10:00:00+00:00,58.205000000000005,10.326666666666666,74.87833333333333,1.7225,2.5867666666666667,-1.662856802594276,-0.44934786531810805,10,0.49999999999999994,-0.8660254037844387,2.442137931034483,2.7068333333333334,3.4417166666666668,6.747416666666667,2
2699,2025-04-24 11:00:00+00:00,42.42166666666667,14.888333333333332,113.7,1.6475,2.624683333333333,-1.508554122526927,0.6622089620406942,11,0.258819045102521,-0.9659258262890682,2.5867666666666667,2.442137931034483,2.7068333333333334,5.499516666666667,2
2700,2025-04-24 12:00:00+00:00,32.81166666666667,18.84333333333333,105.935,2.6608333333333336,2.4481666666666664,-2.5585875608454116,0.7305229094730058,12,1.2246467991473532e-16,-1.0,2.624683333333333,2.5867666666666667,2.442137931034483,4.708600000000001,1
2701,2025-04-24 13:00:00+00:00,27.791666666666668,22.07,120.78833333333334,2.437,2.547266666666667,-2.0935393145051644,1.2474221974220456,13,-0.2588190451025208,-0.9659258262890683,2.4481666666666664,2.624683333333333,2.5867666666666667,3.4417166666666668,2
2702,2025-04-24 14:00:00+00:00,24.751666666666665,24.425,142.52,2.7895,2.6025666666666667,-1.6973673994072649,2.2136517705884584,14,-0.4999999999999998,-0.8660254037844388,2.547266666666667,2.4481666666666664,2.624683333333333,2.7068333333333334,2
2703,2025-04-24 15:00:00+00:00,21.946666666666665,26.490000000000002,161.29166666666666,2.9298333333333333,2.8715166666666665,-0.9397462488405841,2.7750315942167507,15,-0.7071067811865471,-0.7071067811865479,2.6025666666666667,2.547266666666667,2.4481666666666664,2.442137931034483,2
2704,2025-04-24 16:00:00+00:00,20.783333333333335,27.538333333333334,157.935,3.6653333333333338,2.7698833333333335,-1.376912554825514,3.396878016768975,16,-0.8660254037844384,-0.5000000000000004,2.8715166666666665,2.6025666666666667,2.547266666666667,2.5867666666666667,2
2705,2025-04-24 17:00:00+00:00,22.383333333333333,26.671666666666667,171.88,5.367,3.3513333333333337,-0.7580716120761004,5.313192677756411,17,-0.9659258262890683,-0.25881904510252063,2.7698833333333335,2.8715166666666665,2.6025666666666667,2.624683333333333,2
2706,2025-04-24 18:00:00+00:00,23.105,25.53666666666667,161.38833333333332,6.458333333333333,2.5159833333333332,-2.061191866089774,6.120584738046668,18,-1.0,-1.8369701987210297e-16,3.3513333333333337,2.7698833333333335,2.8715166666666665,2.4481666666666664,2
