,datetime_utc,rh,temp,wd,ws,pm25,wind_u,wind_v,hour,hour_sin,hour_cos,pm_lag1,pm_lag2,pm_lag3,pm_lag6
861,2025-02-06 21:00:00+00:00,85.85833333333333,2.5533333333333332,52.690000000000005,1.7443333333333333,5.374,-1.3873863980152692,-1.057287926905436,21,-0.7071067811865477,0.7071067811865474,3.6471500000000003,2.56255,2.0633500000000002,2.66885
862,2025-02-06 22:00:00+00:00,86.79666666666667,2.29,216.59666666666666,1.3426666666666667,4.708266666666666,0.8004685534729264,1.0779628345535566,22,-0.5000000000000004,0.8660254037844384,5.374,3.6471500000000003,2.56255,2.7249666666666665
863,2025-02-06 23:00:00+00:00,87.33833333333334,2.2216666666666667,266.6816666666667,1.0788333333333333,3.9401166666666665,1.0770245034767136,0.06244661737716285,23,-0.25881904510252157,0.9659258262890681,4.708266666666666,5.374,3.6471500000000003,3.4400166666666667
864,2025-02-07 00:00:00+00:00,86.865,2.275,292.99666666666667,0.9773333333333334,3.892416666666667,0.8996622918128145,-0.3818222166592178,0,0.0,1.0,3.9401166666666665,4.708266666666666,5.374,2.0633500000000002
865,2025-02-07 01:00:00+00:00,87.32,2.2,228.85166666666666,1.1966666666666665,5.492050000000001,0.9011002654730531,0.7874194705971552,1,0.25881904510252074,0.9659258262890683,3.892416666666667,3.9401166666666665,4.708266666666666,2.56255
866,2025-02-07 02:00:00+00:00,87.88166666666666,2.5016666666666665,230.60166666666666,2.1608333333333336,5.250516666666667,1.669788359373065,1.3714982790170223,2,0.49999999999999994,0.8660254037844387,5.492050000000001,3.892416666666667,3.9401166666666665,3.6471500000000003
867,2025-02-07 03:00:00+00:00,85.04166666666667,3.0966666666666667,256.005,3.932166666666667,3.03505,3.815447511741062,0.9509442568275942,3,0.7071067811865475,0.7071067811865476,5.250516666666667,5.492050000000001,3.892416666666667,5.374
868,2025-02-07 04:00:00+00:00,84.56333333333333,3.2516666666666665,245.80333333333334,3.2223333333333333,3.0493666666666663,2.9392318967223097,1.3207376607037764,4,0.8660254037844386,0.5000000000000001,3.03505,5.250516666666667,5.492050000000001,4.708266666666666
869,2025-02-07 05:00:00+00:00,84.61428571428571,3.4482142857142857,222.2125,2.869464285714286,6.071642857142857,1.927941953656251,2.1252917706333676,5,0.9659258262890683,0.25881904510252074,3.0493666666666663,3.03505,5.250516666666667,3.9401166666666665
870,2025-02-07 06:00:00+00:00,86.56333333333333,3.0733333333333333,210.095,1.9578333333333333,6.515366666666667,0.981726620617361,1.693907967831289,6,1.0,6.123233995736766e-17,6.071642857142857,3.0493666666666663,3.03505,3.892416666666667
871,2025-02-07 07:00:00+00:00,88.32833333333333,2.7783333333333333,204.90666666666667,1.1849999999999998,6.20885,0.4990524996084453,1.0747890968160043,7,0.9659258262890683,-0.25881904510252063,6.515366666666667,6.071642857142857,3.0493666666666663,5.492050000000001
872,2025-02-07 08:00:00+00:00,87.765,3.393333333333333,222.79166666666666,2.996,6.171666666666667,2.035286402855874,2.1985507177115555,8,0.8660254037844387,-0.49999999999999983,6.20885,6.515366666666667,6.071642857142857,5.250516666666667
873,2025-02-07 09:00:00+00:00,84.83999999999999,4.39,243.53833333333333,3.178,6.082483333333333,2.8450494785078067,1.4161135070475306,9,0.7071067811865476,-0.7071067811865475,6.171666666666667,6.20885,6.515366666666667,3.03505
874,2025-02-07 10:00:00+00:00,82.48333333333333,4.65,253.40166666666667,3.2678333333333334,6.0743833333333335,3.13166560839673,0.9334908738866093,10,0.49999999999999994,-0.8660254037844387,6.082483333333333,6.171666666666667,6.20885,3.0493666666666663
875,2025-02-07 11:00:00+00:00,83.54166666666667,3.981666666666667,258.57,2.254,5.8461333333333325,2.2092976511895217,0.4466764919362361,11,0.258819045102521,-0.9659258262890682,6.0743833333333335,6.082483333333333,6.171666666666667,6.071642857142857
876,2025-02-07 12:00:00+00:00,75.16333333333334,4.156666666666667,300.17,2.5444999999999998,4.429266666666667,2.199817104094582,-1.2787826080037707,12,1.2246467991473532e-16,-1.0,5.8461333333333325,6.0743833333333335,6.082483333333333,6.515366666666667
877,2025-02-07 13:00:00+00:00,59.85333333333333,5.885000000000001,316.27166666666665,4.211333333333333,3.6617333333333333,2.911041383894145,-3.0432164736837413,13,-0.2588190451025208,-0.9659258262890683,4.429266666666667,5.8461333333333325,6.0743833333333335,6.20885
878,2025-02-07 14:00:00+00:00,43.766666666666666,7.96,322.72833333333335,5.599,3.2152000000000003,3.390726162185404,-4.455533311857454,14,-0.4999999999999998,-0.8660254037844388,3.6617333333333333,4.429266666666667,5.8461333333333325,6.171666666666667
879,2025-02-07 15:00:00+00:00,39.345,6.778333333333333,323.2933333333333,6.316333333333334,2.059083333333333,3.775388867119876,-5.063842975429341,15,-0.7071067811865471,-0.7071067811865479,3.2152000000000003,3.6617333333333333,4.429266666666667,6.082483333333333
880,2025-02-07 16:00:00+00:00,33.5,6.4,318.7866666666667,6.680833333333334,1.3645333333333334,4.401764162154837,-5.025734402905421,16,-0.8660254037844384,-0.5000000000000004,2.059083333333333,3.2152000000000003,3.6617333333333333,6.0743833333333335
881,2025-02-07 17:00:00+00:00,29.883333333333333,6.801666666666667,306.47833333333335,6.1834999999999996,0.9023333333333333,4.972039427857281,-3.6762067648369072,17,-0.9659258262890683,-0.25881904510252063,1.3645333333333334,2.059083333333333,3.2152000000000003,5.8461333333333325
882,2025-02-07 18:00:00+00:00,29.491666666666667,6.1,321.495,7.264333333333334,0.9762500000000001,4.5226499290757305,-5.684731866747022,18,-1.0,-1.8369701987210297e-16,0.9023333333333333,1.3645333333333334,2.059083333333333,4.429266666666667
883,2025-02-07 19:00:00+00:00,30.211666666666666,5.326666666666667,318.8316666666667,6.952333333333333,1.0972166666666667,4.576536860110319,-5.23356944597369,19,-0.9659258262890684,0.2588190451025203,0.9762500000000001,0.9023333333333333,1.3645333333333334,3.6617333333333333
